canton,municipality,bfs_code,address,plz,buildingGroundArea_sqm,grossInvest_CHF,subsidies_CHF,netInvest_CHF,paybackTime_years,producedKwhYear_kWh,selfConsumedKwhYear_kWh,selfConsumptionPct_pct,gridFeedinKwhYear_kWh
VD,Epalinges,5584,Chemin d'Ofréquaz 5,1066,156.77,16900.00,1674.00,12180.80,18.681,5719.00,1157.49,20.24,4561.50
VD,Epalinges,5584,Chemin du Pré-d'Yverdon 16,1066,90.49,29900.00,3933.00,20773.60,15.734,13446.76,1310.55,9.746,12136.21
VD,Epalinges,5584,Chemin de l'Eglise 22,1066,144.46,17400.00,1748.00,12521.60,19.475,5643.74,1159.03,20.54,4484.70
VD,Epalinges,5584,Chemin de l'Eglise 24b,1066,279.19,17300.00,1740.00,12448.00,19.521,5612.51,1143.13,20.37,4469.38
VD,Epalinges,5584,Chemin du Pré-d'Yverdon 18b,1066,39.63,116400.00,22599.00,75040.80,12.133,69432.20,2336.10,3.365,67096.11
VD,Jouxtens-Mézery,5585,Chemin de la Rueyre 3,1008,132.22,13000.00,1038.00,9569.60,27.90,3169.30,640.80,20.22,2528.51
VD,Jouxtens-Mézery,5585,Chemin de la Cure 22,1008,106.72,32500.00,4676.00,22259.20,13.234,15297.60,2423.52,15.842,12874.08
VD,Jouxtens-Mézery,5585,Chemin de la Rueyre 5,1008,307.59,29400.00,3809.00,20472.80,17.737,11630.41,1295.77,11.141,10334.64
VD,Jouxtens-Mézery,5585,Chemin des Vignettes 23,1008,191.61,98800.00,19272.00,63622.40,9.556,65244.07,6488.04,9.944,58756.03
VD,Jouxtens-Mézery,5585,Chemin de Praz-Forney 3a,1008,215.99,17500.00,1776.00,12579.20,22.28,5296.81,910.49,17.189,4386.32
VD,Jouxtens-Mézery,5585,Chemin des Vignettes 26,1008,172.92,17300.00,1730.00,12456.00,19.067,5738.27,1166.54,20.33,4571.73
VD,Jouxtens-Mézery,5585,Chemin de Praz-Forney 10,1008,179.59,17000.00,1693.00,12245.60,18.797,5725.44,1154.81,20.17,4570.63
VD,Jouxtens-Mézery,5585,Chemin de la Rueyre 39,1008,179.02,44900.00,8190.00,29368.00,10.953,24437.76,3652.29,14.945,20785.48
VD,Jouxtens-Mézery,5585,Chemin de la Cure 75,1008,174.46,18300.00,1899.00,13120.80,22.30,5316.17,1050.64,19.763,4265.53
VD,Jouxtens-Mézery,5585,Chemin de la Rueyre 41a,1008,164.33,63200.00,12513.00,40549.60,10.679,34111.59,5407.03,15.851,28704.56
VD,Vuiteboeuf,5766,Route d'Yverdon 3,1445,148.01,31600.00,4422.00,21742.40,13.866,13815.81,2514.24,18.198,11301.58
VD,Vuiteboeuf,5766,Quartier du Motty 6,1445,93.59,60600.00,12027.00,38858.40,10.150,40597.03,2307.09,5.683,38289.94
VD,Vuiteboeuf,5766,Quartier du Motty 7,1445,97.29,39800.00,6743.00,26445.60,10.766,22054.91,3474.86,15.756,18580.05
VD,Vuiteboeuf,5766,Quartier du Motty 1,1445,128.97,17300.00,1734.00,12452.80,19.466,5593.23,1164.52,20.82,4428.71
VD,Vuiteboeuf,5766,Quartier du Motty 18,1445,194.39,20000.00,2185.00,14252.00,19.789,6568.49,1191.62,18.141,5376.87
VD,Vuiteboeuf,5766,Quartier du Motty 34,1445,96.71,48400.00,9191.00,31367.20,11.489,29190.46,1669.96,5.721,27520.50
VD,Vuiteboeuf,5766,Quartier du Motty 28,1445,77.40,31400.00,4375.00,21620.00,15.629,14184.39,1328.19,9.364,12856.20
VD,Vuiteboeuf,5766,Quartier du Motty 13,1445,83.50,40900.00,7062.00,27070.40,11.376,22566.10,2837.60,12.575,19728.50
VD,Vuiteboeuf,5766,Quartier du Motty 2,1445,188.21,14700.00,1310.00,10712.00,21.44,4363.18,944.41,21.64,3418.77
VD,Vuiteboeuf,5766,Quartier du Motty 14,1445,223.68,26100.00,3174.00,18340.80,17.880,10471.48,1084.15,10.353,9387.33
VD,Le Mont-sur-Lausanne,5587,Route de Manloud 120,1052,73.33,15700.00,1474.00,11380.80,22.21,4443.91,1001.72,22.54,3442.19
VD,Le Mont-sur-Lausanne,5587,Route de Manloud 118,1052,109.08,44900.00,8183.00,29373.60,12.038,22751.51,3179.72,13.976,19571.79
VD,Le Mont-sur-Lausanne,5587,Chemin de la Forêt 1,1052,96.93,15000.00,1362.00,10910.40,22.34,4260.60,943.03,22.13,3317.57
VD,Le Mont-sur-Lausanne,5587,Chemin de la Forêt 2,1052,357.36,77400.00,15210.00,49752.00,12.185,40826.99,4029.62,9.870,36797.37
VD,Le Mont-sur-Lausanne,5587,Chemin du Saux 15,1052,191.86,17100.00,1706.00,12315.20,19.905,5466.56,1107.60,20.26,4358.95
VD,Le Mont-sur-Lausanne,5587,Route des Martines 29,1052,268.32,16900.00,1677.00,12178.40,18.650,5714.19,1165.67,20.40,4548.52
VD,Le Mont-sur-Lausanne,5587,Chemin du Saux 23,1052,137.38,17000.00,1693.00,12245.60,18.709,5714.72,1176.48,20.59,4538.25
VD,Le Mont-sur-Lausanne,5587,Chemin du Saux 2,1052,140.90,38800.00,6456.00,25875.20,12.702,21617.07,1396.87,6.462,20220.20
VD,Le Mont-sur-Lausanne,5587,Chemin du Saux 33,1052,123.29,84700.00,16596.00,54483.20,10.336,49958.21,6140.48,12.291,43817.73
VD,Le Mont-sur-Lausanne,5587,Chemin de la Valleyre 44,1052,114.18,17000.00,1696.00,12243.20,18.765,5725.85,1159.70,20.25,4566.15
VD,Paudex,5588,Chemin de la Grangette 27a,1094,387.37,18400.00,1917.00,13186.40,18.657,6306.74,1204.73,19.102,5102.02
VD,Paudex,5588,Chemin de la Grangette 13,1094,176.75,29000.00,3704.00,20236.80,16.787,12214.40,1273.61,10.427,10940.79
VD,Paudex,5588,Chemin de la Grangette 17,1094,226.19,17600.00,1785.00,12652.00,19.945,5674.50,1102.97,19.437,4571.53
VD,Paudex,5588,Chemin de la Grangette 27,1094,295.40,18400.00,1917.00,13186.40,18.659,6306.62,1204.45,19.098,5102.17
VD,Paudex,5588,Chemin de la Grangette 3,1094,171.57,17200.00,1725.00,12380.00,19.307,5689.86,1121.85,19.717,4568.01
VD,Paudex,5588,Chemin du Grand Pin 9,1094,265.53,18400.00,1917.00,13186.40,18.659,6306.49,1204.36,19.097,5102.13
VD,Paudex,5588,Chemin du Grand Pin 12,1094,160.15,38800.00,6452.00,25878.40,12.228,21229.72,2017.61,9.504,19212.11
VD,Paudex,5588,Chemin du Grand Pin 14,1094,160.15,32800.00,4766.00,22427.20,12.905,15683.41,2545.11,16.228,13138.30
VD,Paudex,5588,Chemin de la Grangette 31,1094,265.42,44200.00,7992.00,28966.40,10.934,26454.95,2466.42,9.323,23988.53
VD,Paudex,5588,Chemin du Grand Pin 11,1094,265.42,34500.00,5250.00,23400.00,11.935,17901.97,2700.30,15.084,15201.67
VD,Maracon,5790,Route de Semsales 14e,1613,453.39,50400.00,9734.00,32532.80,9.877,32482.06,3144.12,9.680,29337.94
VD,Maracon,5790,Route de Semsales 14d,1613,453.39,50300.00,9716.00,32467.20,9.855,32486.94,3143.15,9.675,29343.79
VD,Maracon,5790,Chemin du Refuge 3,1613,129.76,80800.00,15852.00,51958.40,10.834,54060.65,1444.71,2.672,52615.94
VD,Maracon,5790,Route des Brets 6,1613,220.73,17900.00,1832.00,12854.40,19.660,5737.50,1186.31,20.68,4551.19
VD,Maracon,5790,Route du Village 3,1613,508.87,17500.00,1774.00,12580.80,18.957,5839.65,1177.96,20.17,4661.69
VD,Maracon,5790,Route du Village 8,1613,379.71,17900.00,1831.00,12855.20,19.592,5784.07,1175.80,20.33,4608.27
VD,Maracon,5790,Route du Village 24,1613,532.46,17900.00,1827.00,12858.40,19.640,5753.94,1182.90,20.56,4571.03
VD,Maracon,5790,Route du Village 5a,1613,508.87,22600.00,2604.00,15996.80,18.500,8572.09,1056.18,12.321,7515.91
VD,Maracon,5790,Route du Village 14,1613,163.05,18000.00,1859.00,12912.80,19.853,5704.49,1186.80,20.80,4517.68
VD,Maracon,5790,Route du Village 5,1613,508.87,22600.00,2604.00,15996.80,18.499,8572.08,1056.35,12.323,7515.73
VD,Cheseaux-sur-Lausanne,5582,Chemin de Mon-Repos 11,1033,355.66,40000.00,6811.00,26551.20,11.591,21719.46,2748.64,12.655,18970.82
VD,Cheseaux-sur-Lausanne,5582,Chemin de Mon-Repos 17,1033,355.66,20100.00,2193.00,14325.60,18.813,6994.65,1207.14,17.258,5787.51
VD,Cheseaux-sur-Lausanne,5582,Chemin de Mon-Repos 13,1033,355.66,17700.00,1804.00,12716.80,19.511,5752.12,1162.11,20.20,4590.01
VD,Cheseaux-sur-Lausanne,5582,Chemin de Mon-Repos 15,1033,355.66,20100.00,2193.00,14325.60,18.809,6995.88,1207.32,17.258,5788.55
VD,Cheseaux-sur-Lausanne,5582,Chemin des Grands-Champs 27,1033,99.36,36200.00,5739.00,24368.80,12.002,18841.91,2658.83,14.111,16183.08
VD,Cheseaux-sur-Lausanne,5582,Chemin des Grands-Champs 47,1033,177.95,88000.00,17226.00,56619.20,8.993,59005.14,7309.32,12.388,51695.82
VD,Cheseaux-sur-Lausanne,5582,Chemin des Grands-Champs 22,1033,98.83,17100.00,1706.00,12315.20,19.305,5665.14,1113.64,19.658,4551.50
VD,Cheseaux-sur-Lausanne,5582,Chemin des Grands-Champs 41,1033,369.74,79900.00,15687.00,51370.40,10.618,47627.30,4823.25,10.127,42804.05
VD,Cheseaux-sur-Lausanne,5582,Chemin de Bellevue 14,1033,333.29,86900.00,17013.00,55909.60,11.493,50188.07,3889.13,7.749,46298.94
VD,Cheseaux-sur-Lausanne,5582,Chemin des Grands-Champs 49,1033,93.62,64900.00,12849.00,41640.80,9.121,40604.75,6405.17,15.774,34199.58
VD,Savigny,5611,Chemin des Girolles 1a,1073,224.42,125100.00,24252.00,80678.40,8.642,91218.37,8864.10,9.717,82354.27
VD,Savigny,5611,Route de Pré la Pierre 6,1073,158.79,17000.00,1691.00,12247.20,18.728,5745.26,1158.40,20.16,4586.86
VD,Savigny,5611,Chemin des Girolles 1,1073,224.42,49700.00,9544.00,32124.80,10.380,31832.27,2371.07,7.449,29461.20
VD,Savigny,5611,Route de Pré la Pierre 11e,1073,75.15,23000.00,2673.00,16261.60,17.172,9119.99,1240.15,13.598,7879.84
VD,Savigny,5611,Route de Pré la Pierre 11b,1073,120.51,35500.00,5541.00,23967.20,11.621,18746.75,2860.33,15.258,15886.42
VD,Savigny,5611,Chemin de la Sapinière 4,1073,87.55,35900.00,5632.00,24214.40,12.088,19463.13,2200.05,11.304,17263.07
VD,Savigny,5611,Chemin de la Sapinière 3,1073,185.51,56300.00,11208.00,36073.60,9.984,34806.27,3886.72,11.167,30919.55
VD,Savigny,5611,Chemin des Girolles 2,1073,208.66,67000.00,13245.00,43004.00,10.505,39422.94,4497.25,11.408,34925.69
VD,Savigny,5611,Chemin de la Sapinière 2,1073,151.28,16900.00,1678.00,12177.60,18.506,5793.27,1153.95,19.919,4639.32
VD,Savigny,5611,Chemin de la Daumuse 4,1073,89.15,28200.00,3525.00,19740.00,16.744,11819.59,1303.28,11.026,10516.31
VD,Lausanne,5586,Avenue de Milan 12,1007,136.11,16900.00,1674.00,12180.80,18.644,5749.45,1150.25,20.01,4599.20
VD,Lausanne,5586,Avenue de Milan 6,1007,99.32,16900.00,1673.00,12181.60,18.560,5769.24,1156.76,20.05,4612.48
VD,Lausanne,5586,Avenue de Milan 10,1007,136.11,14600.00,1301.00,10639.20,20.79,4469.79,955.13,21.37,3514.65
VD,Lausanne,5586,Chemin de Fontenay 16,1007,128.72,14800.00,1322.00,10782.40,21.19,4448.35,956.22,21.50,3492.13
VD,Lausanne,5586,Avenue de Milan 24,1007,267.18,16900.00,1668.00,12185.60,18.658,5756.16,1145.57,19.902,4610.59
VD,Lausanne,5586,Chemin de Fontenay 18,1007,128.72,18400.00,1917.00,13186.40,18.860,6264.98,1184.48,18.906,5080.50
VD,Lausanne,5586,Avenue de Milan 22,1007,267.18,16900.00,1668.00,12185.60,18.659,5756.12,1145.42,19.899,4610.71
VD,Lausanne,5586,Avenue du Mont-d'Or 30,1007,98.03,15700.00,1480.00,11376.00,22.73,4369.64,974.02,22.29,3395.62
VD,Lausanne,5586,Chemin de Fontenay 22,1007,64.22,27900.00,3468.00,19545.60,14.111,11615.72,2510.62,21.61,9105.11
VD,Lausanne,5586,Avenue de Milan 20,1007,267.18,16900.00,1668.00,12185.60,18.658,5756.14,1145.59,19.902,4610.55
VD,Rivaz,5609,Route des Corges 5,1071,4.320,8700.00,0.00000,6960.00,40.97,772.03,772.03,100.00,0.00665
VD,Rivaz,5609,Route de Sallaz 5,1071,33.78,15600.00,1463.00,11309.60,21.76,4614.71,953.95,20.67,3660.77
VD,Rivaz,5609,Chemin de la Plantaz 1,1071,265.32,14900.00,1339.00,10848.80,20.71,4582.18,972.45,21.22,3609.74
VD,Rivaz,5609,Route des Corges 3,1071,90.70,34900.00,5371.00,23623.20,17.083,14326.37,1350.66,9.428,12975.72
VD,Rivaz,5609,En Bons Voisins 18,1071,351.29,14900.00,1339.00,10848.80,20.71,4582.54,972.35,21.22,3610.19
VD,Rivaz,5609,Chemin de la Plantaz 2,1071,173.33,14900.00,1339.00,10848.80,20.71,4583.01,972.04,21.21,3610.97
VD,Rivaz,5609,En Bons Voisins 9,1071,1187.33,17900.00,1829.00,12856.80,19.304,5862.57,1190.59,20.31,4671.98
VD,Rivaz,5609,En Bons Voisins 17,1071,265.32,14900.00,1339.00,10848.80,20.71,4582.99,972.01,21.21,3610.99
VD,Lutry,5606,Chemin de l'Arabie 15,1093,300.66,18400.00,1917.00,13186.40,18.770,6279.36,1195.10,19.032,5084.25
VD,Rivaz,5609,En Bons Voisins 8,1071,869.72,18400.00,1917.00,13186.40,18.691,6302.44,1200.27,19.044,5102.18
VD,Rivaz,5609,En Bons Voisins 7,1071,1187.33,16900.00,1669.00,12184.80,18.384,5813.02,1170.15,20.13,4642.87
VD,Lutry,5606,Chemin de Champ-Maffrey 27,1093,776.46,15800.00,1490.00,11448.00,20.82,4880.29,991.25,20.31,3889.03
VD,Lutry,5606,Chemin des Brûlées 75,1093,103.36,28100.00,3501.00,19679.20,13.760,11820.57,2657.95,22.49,9162.61
VD,Lutry,5606,Chemin de Champ-Maffrey 31,1093,651.96,18400.00,1917.00,13186.40,18.770,6278.79,1195.50,19.040,5083.28
VD,Lutry,5606,Chemin de Champ-Maffrey 24,1093,126.77,34700.00,5298.00,23521.60,12.298,16907.85,2936.48,17.368,13971.37
VD,Lutry,5606,Chemin des Pierrettes 53,1093,426.94,17100.00,1706.00,12315.20,19.211,5668.97,1128.63,19.909,4540.34
VD,Lutry,5606,Chemin du Crêt-des-Pierres 7,1090,249.32,17100.00,1710.00,12312.00,19.099,5663.01,1151.61,20.34,4511.40
VD,Lutry,5606,Chemin de Champ-Maffrey 11,1093,159.72,41300.00,7159.00,27312.80,11.093,24472.78,2353.87,9.618,22118.90
VD,Lutry,5606,Chemin de Champ-Maffrey 38,1093,209.77,16900.00,1676.00,12179.20,18.626,5756.24,1149.55,19.970,4606.70
VD,Lutry,5606,Chemin des Pierrettes 69,1093,390.21,17100.00,1701.00,12319.20,19.186,5677.19,1130.07,19.905,4547.12
VD,Puidoux,5607,Chemin de Tagnire 2,1070,52.06,12400.00,931.00,9175.20,26.63,3214.92,610.30,18.983,2604.61
VD,Puidoux,5607,Chemin du Montchervet 12,1070,463.66,14700.00,1304.00,10716.80,20.67,4512.33,973.64,21.58,3538.69
VD,Puidoux,5607,Chemin de Tagnire 11b,1070,131.44,72300.00,14250.00,46440.00,10.849,45001.17,2903.04,6.451,42098.13
VD,Puidoux,5607,Chemin de la Daucrettaz 10,1070,81.45,44200.00,7985.00,28972.00,10.861,26551.91,2520.90,9.494,24031.01
VD,Puidoux,5607,Chemin de Tagnire 15,1070,66.88,23500.00,2752.00,16598.40,17.261,8047.72,1862.99,23.15,6184.74
VD,Puidoux,5607,Chemin de Tagnire 7,1070,99.11,17300.00,1740.00,12448.00,18.717,5847.32,1176.16,20.11,4671.17
VD,Puidoux,5607,Chemin de la Daucrettaz 6bis,1070,17.040,29100.00,3730.00,20296.00,17.271,11803.53,1314.92,11.140,10488.61
VD,Puidoux,5607,Chemin de Tagnire 19,1070,90.59,34400.00,5205.00,23356.00,11.552,18094.25,2931.65,16.202,15162.60
VD,Puidoux,5607,Chemin du Montchervet 12bis,1070,463.66,14700.00,1304.00,10716.80,20.67,4512.79,973.70,21.58,3539.10
VD,Puidoux,5607,Chemin de la Daucrettaz 7,1070,245.24,51500.00,10066.00,33147.20,10.175,31147.81,3638.61,11.682,27509.20
VD,Saint-Saphorin (Lavaux),5610,Chemin de Mont-de-Plan 38,1071,722.38,27400.00,3397.00,19202.40,13.386,11875.31,2636.39,22.20,9238.92
VD,Saint-Saphorin (Lavaux),5610,Chemin des Rueyres 14,1071,176.89,32000.00,4543.00,21965.60,15.937,14206.83,1305.76,9.191,12901.07
VD,Saint-Saphorin (Lavaux),5610,Chemin d'En Cheseaux 10,1071,169.22,17500.00,1773.00,12581.60,20.10,5553.49,1114.30,20.06,4439.19
VD,Saint-Saphorin (Lavaux),5610,Chemin d'En Cheseaux 5,1071,110.26,47300.00,8860.00,30752.00,11.077,25708.54,3607.94,14.034,22100.60
VD,Saint-Saphorin (Lavaux),5610,Chemin du Bois-Jaccoud 22,1071,55.52,38100.00,6261.00,25471.20,10.460,20603.03,4032.93,19.574,16570.09
VD,Saint-Saphorin (Lavaux),5610,Chemin du Bois-Jaccoud 67,1071,166.53,17500.00,1765.00,12588.00,20.13,5550.39,1113.43,20.06,4436.96
VD,Saint-Saphorin (Lavaux),5610,Chemin des Rueyres 22,1071,318.05,17300.00,1732.00,12454.40,19.824,5579.91,1108.71,19.870,4471.20
VD,Saint-Saphorin (Lavaux),5610,Chemin de Coumont 14,1071,562.81,14800.00,1322.00,10782.40,20.64,4573.53,965.71,21.12,3607.82
VD,Saint-Saphorin (Lavaux),5610,Chemin de Coumont 6,1071,562.81,15400.00,1425.00,11180.00,23.93,4219.49,858.18,20.34,3361.31
VD,Saint-Saphorin (Lavaux),5610,Chemin de Coumont 8,1071,562.81,15200.00,1398.00,11041.60,23.24,4261.83,874.54,20.52,3387.29
VD,Bourg-en-Lavaux,5613,Chemin de la Bastioule 3,1098,151.28,18300.00,1893.00,13125.60,22.81,5149.75,1062.84,20.64,4086.91
VD,Bourg-en-Lavaux,5613,Chemin de Crau-Coulet 1,1098,102.04,17600.00,1783.00,12653.60,19.029,5817.00,1198.59,20.60,4618.41
VD,Bourg-en-Lavaux,5613,Chemin de la Bastioule 1,1098,80.33,30000.00,3961.00,20831.20,19.508,10684.61,1310.36,12.264,9374.25
VD,Bourg-en-Lavaux,5613,Chemin du Mont 7,1098,668.59,81500.00,15996.00,52403.20,9.258,54173.03,6089.43,11.241,48083.61
VD,Bourg-en-Lavaux,5613,Rue du Vieux-Collège 2,1098,774.13,15100.00,1370.00,10984.00,23.78,4150.06,856.34,20.63,3293.72
VD,Bourg-en-Lavaux,5613,Route de la Corniche 38,1098,1277.48,64600.00,12783.00,41453.60,9.128,39639.01,6745.96,17.018,32893.05
VD,Bourg-en-Lavaux,5613,Route de la Corniche 37,1098,47.91,110000.00,21399.00,70880.80,11.894,66807.71,2237.87,3.350,64569.84
VD,Bourg-en-Lavaux,5613,Rue du Vieux-Collège 4,1098,774.13,28600.00,3588.00,20009.60,15.346,10873.30,2455.47,22.58,8417.82
VD,Bourg-en-Lavaux,5613,Chemin du Mont 2,1098,109.84,15500.00,1444.00,11244.80,25.64,3996.65,817.01,20.44,3179.64
VD,Bourg-en-Lavaux,5613,Route de la Corniche 17,1098,223.42,27900.00,3469.00,19544.80,14.439,11201.69,2543.13,22.70,8658.56
VD,Servion,5799,Chemin aux Channey 6,1077,62.26,79600.00,15636.00,51171.20,11.308,48479.38,2706.32,5.582,45773.06
VD,Servion,5799,Chemin du Midi 3,1077,227.44,40000.00,6809.00,26552.80,11.487,23330.38,2068.14,8.865,21262.24
VD,Servion,5799,Chemin du Midi 2a,1077,114.81,44600.00,8107.00,29194.40,11.283,26413.59,2162.87,8.188,24250.71
VD,Servion,5799,Chemin aux Channey 9,1077,152.07,85800.00,16803.00,55197.60,9.488,54814.09,6739.25,12.295,48074.84
VD,Servion,5799,Chemin de la Montagne 2c,1077,194.64,63000.00,12480.00,40416.00,9.676,37689.23,5700.57,15.125,31988.67
VD,Servion,5799,Chemin aux Channey 7,1077,304.12,15200.00,1399.00,11040.80,21.30,4541.25,970.63,21.37,3570.62
VD,Servion,5799,Chemin aux Channey 14,1077,134.10,42200.00,7423.00,27821.60,10.729,25174.36,2742.12,10.893,22432.23
VD,Servion,5799,Chemin de la Montagne 2b,1077,80.70,41800.00,7301.00,27599.20,11.441,23256.50,2698.00,11.601,20558.50
VD,Servion,5799,Chemin du Midi 1,1077,145.22,31100.00,4275.00,21460.00,15.751,13968.25,1314.04,9.407,12654.21
VD,Servion,5799,Chemin aux Channey 8,1077,132.93,75300.00,14811.00,48391.20,9.534,49371.58,5126.14,10.383,44245.45
VD,Chexbres,5601,Chemin des Tréflons 2,1071,106.67,87700.00,17157.00,56434.40,10.451,48357.13,7716.74,15.958,40640.39
VD,Chexbres,5601,Chemin du Frut 5,1071,518.71,22200.00,2537.00,15730.40,15.018,8691.83,1973.89,22.71,6717.94
VD,Chexbres,5601,Chemin du Daillard 38,1071,162.49,17800.00,1812.00,12790.40,19.119,5909.17,1181.03,19.986,4728.14
VD,Chexbres,5601,Chemin du Daillard 14,1071,87.39,83200.00,16311.00,53511.20,10.414,46065.81,7312.69,15.874,38753.12
VD,Chexbres,5601,Chemin des Tréflons 3,1071,131.36,17000.00,1693.00,12245.60,18.364,5833.43,1184.64,20.31,4648.79
VD,Chexbres,5601,Chemin du Daillard 24,1071,104.69,21100.00,2357.00,14994.40,17.224,8175.08,1241.75,15.189,6933.33
VD,Chexbres,5601,Chemin des Tréflons 7,1071,94.59,14600.00,1302.00,10638.40,20.63,4515.73,953.12,21.11,3562.60
VD,Chexbres,5601,Chemin du Daillard 22,1071,75.44,31800.00,4483.00,21853.60,13.464,14002.76,2725.27,19.462,11277.49
VD,Chexbres,5601,Chemin du Daillard 26,1071,32.48,15900.00,1507.00,11514.40,18.882,5227.55,1146.91,21.94,4080.64
VD,Chexbres,5601,Chemin des Tréflons 1,1071,130.07,24300.00,2890.00,17128.00,17.370,9571.14,1264.00,13.206,8307.14
VD,Jorat-Mézières,5806,Route de Praz-Repos 22,1084,94.13,12700.00,976.00,9379.20,27.76,3141.73,618.53,19.688,2523.19
VD,Jorat-Mézières,5806,Route de Praz-Repos 25,1084,241.00,22600.00,2610.00,15992.00,15.835,8312.97,1968.93,23.69,6344.05
VD,Jorat-Mézières,5806,Aux Chanets 4,1076,174.25,32300.00,4621.00,22143.20,13.586,14186.91,2684.22,18.920,11502.69
VD,Jorat-Mézières,5806,Route des Channes 3,1076,134.33,102100.00,19887.00,65770.40,10.784,59491.30,6388.47,10.739,53102.83
VD,Jorat-Mézières,5806,Aux Chanets 6,1076,85.58,100900.00,19665.00,64988.00,10.136,62685.05,6468.54,10.319,56216.51
VD,Jorat-Mézières,5806,Chemin de la Côte 3,1076,114.16,17600.00,1791.00,12647.20,19.208,5833.71,1155.16,19.801,4678.55
VD,Jorat-Mézières,5806,Route des Channes 20,1076,185.43,18500.00,1939.00,13248.80,20.67,5693.23,1153.75,20.27,4539.48
VD,Jorat-Mézières,5806,Chemin des Planches 10,1076,107.66,14600.00,1301.00,10639.20,20.86,4518.93,921.09,20.38,3597.83
VD,Jorat-Mézières,5806,Chemin de la Côte 4,1076,141.00,52600.00,10357.00,33794.40,10.752,30831.10,3203.62,10.391,27627.49
VD,Vugelles-La Mothe,5937,Route de l'Arnon 1,1431,162.25,17800.00,1811.00,12791.20,21.22,5431.73,1057.93,19.477,4373.80
VD,Vugelles-La Mothe,5937,Chemin du Tilleul 2,1431,178.25,56000.00,11148.00,35881.60,9.603,36218.69,3849.76,10.629,32368.93
VD,Jorat-Mézières,5806,Route des Channes 6,1076,657.97,16900.00,1678.00,12177.60,18.576,5793.93,1140.00,19.676,4653.93
VD,Vugelles-La Mothe,5937,Route de l'Arnon 3,1431,94.16,22900.00,2658.00,16193.60,20.32,7968.63,996.20,12.502,6972.42
VD,Vugelles-La Mothe,5937,Chemin du Tilleul 4,1431,250.71,53700.00,10685.00,34412.00,10.580,28767.40,4844.56,16.840,23922.84
VD,Vugelles-La Mothe,5937,Chemin du Tilleul 6,1431,97.07,33700.00,5013.00,22949.60,11.412,16594.99,3593.21,21.65,13001.78
VD,Vugelles-La Mothe,5937,Route de l'Arnon 5a,1431,149.31,39800.00,6745.00,26444.00,11.988,22662.60,1820.62,8.034,20841.98
VD,Vugelles-La Mothe,5937,Route de l'Arnon 5b,1431,149.31,36900.00,5926.00,24779.20,12.977,17931.51,2473.65,13.795,15457.86
VD,Vugelles-La Mothe,5937,Route de l'Arnon 18,1431,198.69,52800.00,10429.00,33896.80,9.711,33210.89,3916.06,11.791,29294.84
VD,Vugelles-La Mothe,5937,Route de l'Arnon 9,1431,449.47,21700.00,2451.00,15399.20,18.335,8272.99,1045.15,12.633,7227.84
VD,Vugelles-La Mothe,5937,Route de l'Arnon 7,1431,161.83,17200.00,1713.00,12389.60,19.500,5589.43,1140.46,20.40,4448.97
VD,Oron,5805,Chemin de la Resse 3,1608,177.78,43600.00,7819.00,28624.80,10.343,24459.38,4074.35,16.658,20385.03
VD,Oron,5805,Chemin de la Resse 9,1608,156.29,48300.00,9140.00,31328.00,9.392,30872.28,4110.18,13.313,26762.10
VD,Oron,5805,Chemin du Signal 3,1608,535.63,22900.00,2652.00,16198.40,18.642,8615.41,1065.91,12.372,7549.50
VD,Oron,5805,Route de Chesalles 9,1608,147.35,37600.00,6122.00,25182.40,10.421,21224.21,3609.26,17.005,17614.95
VD,Oron,5805,Chemin du Signal 2,1608,50.98,17200.00,1722.00,12382.40,20.65,5134.81,1172.39,22.83,3962.42
VD,Oron,5805,Chemin de la Resse 5b,1608,187.75,51600.00,10098.00,33201.60,10.063,31611.85,3640.23,11.515,27971.62
VD,Oron,5805,Chemin de la Resse 2,1608,138.56,24400.00,2902.00,17198.40,20.47,8369.02,1072.72,12.818,7296.30
VD,Oron,5805,Route de Chesalles 11,1608,137.65,59700.00,11853.00,38277.60,8.700,40342.45,5499.54,13.632,34842.91
VD,Oron,5805,Route de Bussigny 4,1608,240.63,19200.00,2051.00,13719.20,22.47,5433.91,1136.82,20.92,4297.09
VD,Oron,5805,Chemin de la Resse 1,1608,185.42,17600.00,1783.00,12653.60,20.16,5577.81,1114.39,19.979,4463.42
VD,Vaulion,5765,Route de la Busine 2,1325,451.52,29000.00,3693.00,20245.60,17.572,11566.66,1304.91,11.282,10261.75
VD,Vaulion,5765,Route de Nidau 2,1325,350.61,12700.00,990.00,9368.00,28.12,3110.57,608.59,19.565,2501.98
