canton,municipality,bfs_code,address,plz,egid
VS,Port-Valais,6154,Les Mas du Chablais 14,1897,926949
VS,Port-Valais,6154,Les Vieilles Chenevières 25a,1897,190225407
VS,Saxon,6141,Chemin des Rapasses 15,1907,922975
VS,Saxon,6141,Chemin des Rapasses 13,1907,922969
VS,Saxon,6141,Impasse de la Digue 4,1907,922981
VS,Saxon,6141,Route de la Vatse 4a,1907,3110102
VS,Saxon,6141,Chemin des Rapasses 8,1907,922966
VS,Saxon,6141,Impasse de la Digue 6,1907,922984
VS,Saxon,6141,Chemin des Rapasses 11,1907,922960
VS,Saxon,6141,Route de la Vatse 2,1907,922989
VS,Saxon,6141,Route des Prés des Champs 35,1907,922963
VS,Saxon,6141,Impasse de la Digue 3,1907,922972
VS,Martigny,6136,Rue de la Poste 6,1920,919461
VS,Martigny,6136,Avenue de la Gare 30,1920,919460
VS,Martigny,6136,Rue de la Dranse 14,1920,191662705
VS,Martigny,6136,Rue de la Dranse 24a,1920,191933624
VS,Martigny,6136,Rue de la Dranse 14c,1920,920023
VS,Martigny,6136,Rue de la Dranse 14b,1920,190209232
VS,Martigny,6136,Rue de la Dranse 24,1920,920029
VS,Martigny,6136,Rue de la Dranse 20,1920,920028
VS,Martigny,6136,Rue de la Bâtiaz 14b,1920,190142440
VS,Martigny,6136,Rue de la Bâtiaz 11,1920,919833
VD,Rougemont,5843,Route de la Manche 127,1659,280066408
VD,Rougemont,5843,Chemin de la Verda 26,1659,280064938
VD,Rougemont,5843,Chemin du Gavoin 5,1659,827311
VD,Rougemont,5843,Route de la Manche 56,1659,827351
VD,Rougemont,5843,Route de la Manche 32,1659,827346
VD,Rougemont,5843,Chemin de la Verda 17,1659,3128082
VD,Rougemont,5843,Chemin de la Verda 1,1659,280067773
VD,Rougemont,5843,Route des Planards 38,1659,280065782
VD,Rougemont,5843,Chemin des Palettes 43,1659,280065316
VD,Rougemont,5843,Route des Planards 16,1659,3128084
VD,Burtigny,5854,Chemin de Boutecul 1,1268,828193
VD,Burtigny,5854,Chemin de Prévondavaux 2,1268,828192
VD,Burtigny,5854,Chemin Sur la Motte 4,1268,828174
VD,Burtigny,5854,Chemin Sur la Motte 6,1268,828175
VD,Burtigny,5854,Chemin du Paudex 5,1268,828194
VD,Burtigny,5854,Chemin de la Camisarde 15,1268,3184860
VD,Burtigny,5854,Chemin de la Camisarde 11,1268,280122079
VD,Burtigny,5854,Route des Matagasses 49,1268,828113
VD,Burtigny,5854,Route des Matagasses 51,1268,828114
VD,Burtigny,5854,Route des Matagasses 86,1268,828119
VS,Monthey,6153,Route du Sépey 80,1871,926582
VS,Monthey,6153,Route du Sépey 149,1871,926587
VS,Monthey,6153,Route du Sépey 150,1871,926586
VS,Monthey,6153,Route du Sépey 50,1871,926581
VS,Monthey,6153,Route des Giettes 63,1871,3110756
VS,Monthey,6153,Route des Giettes 33a,1871,191969536
VS,Monthey,6153,Route des Giettes 33,1871,191670956
VS,Monthey,6153,Route des Grangettes 2,1871,926258
VS,Monthey,6153,Route des Giettes 56,1871,3110755
VS,Monthey,6153,Route des Giettes 77f,1871,191984584
VS,Albinen,6102,Dorbu 2,3955,500005372
VS,Albinen,6102,Torrentstrasse 173,3955,500005412
VS,Albinen,6102,Planedri 22,3955,191648500
VS,Albinen,6102,Dorbu 8,3955,500005389
VS,Albinen,6102,Planedri 24,3955,191648502
VS,Albinen,6102,Dorbu 5,3955,500005387
VS,Albinen,6102,Torrentstrasse 169,3955,500005411
VS,Albinen,6102,Planedri 15,3955,191648493
VS,Albinen,6102,Dorbu 6,3955,500005388
VS,Albinen,6102,Planedri 3,3955,191648457
VS,Ergisch,6104,Brunnen 9,3947,3165039
VS,Ergisch,6104,Zwischmatten 4,3947,3165103
VS,Ergisch,6104,Zwischmatten 2,3947,3165097
VS,Ergisch,6104,Brunnenstrasse 4,3947,3165037
VS,Ergisch,6104,Zwischmatten 24,3947,191848997
VS,Ergisch,6104,Zwischmatten 7,3947,3165106
VS,Ergisch,6104,Bifängji 1,3947,3165111
VS,Ergisch,6104,Zwischmatten 18,3947,3165102
VS,Ergisch,6104,Zwischmatten 9,3947,3165105
VS,Ergisch,6104,Brunnen 11,3947,191848992
VS,Oberems,6112,Meidhornstrasse 6,3946,500008986
VS,Oberems,6112,Meidhornstrasse 2,3946,500008987
VS,Oberems,6112,Meidhornstrasse 14,3946,500008991
VS,Oberems,6112,Meidhornstrasse 12,3946,500008985
VS,Oberems,6112,Meidhornstrasse 16,3946,500008995
VS,Oberems,6112,Meidhornstrasse 8,3946,500008994
VS,Oberems,6112,Meidhornstrasse 4,3946,500008992
VS,Oberems,6112,Meidhornstrasse 10,3946,500008990
VS,Oberems,6112,Simmigenstrasse 3,3946,500009006
VS,Oberems,6112,Jännigenstrasse 2,3946,500008917
VS,Agarn,6101,Ringstrasse 75,3951,101157303
VS,Agarn,6101,Dorfstrasse 87,3951,101157264
VS,Agarn,6101,Dorfstrasse 150,3951,912141
VS,Agarn,6101,Dorfstrasse 154,3951,912140
VS,Agarn,6101,Dorfstrasse 99,3951,502003277
VS,Agarn,6101,Ringstrasse 142,3951,11514818
VS,Agarn,6101,Ringstrasse 112,3951,912138
VS,Agarn,6101,Lamonierenstrasse 2,3951,3043019
VS,Agarn,6101,Ringstrasse 110,3951,190196260
VS,Agarn,6101,Ringstrasse 122,3951,191276933
VD,Fiez,5556,La Chaux 5,1420,871690
VD,Fiez,5556,Clos-Berthy Dessous 7,1420,280061519
VD,Fiez,5556,Clos-Berthy Dessus 8,1420,871706
VD,Fiez,5556,Clos-Berthy Dessous 3,1420,280061515
VD,Fiez,5556,Route des Mûriers 25,1420,101086267
VD,Fiez,5556,Clos-Berthy Dessous 11,1420,280052612
VD,Fiez,5556,Le Cheminet 1,1420,871737
VD,Fiez,5556,Clos-Berthy Dessus 2,1420,871712
VD,Fiez,5556,Route des Mûriers 19,1420,280093342
VD,Fiez,5556,Clos-Berthy Dessous 1,1420,280099983
VS,Varen,6116,Paletenstrasse 7,3953,191650282
VS,Varen,6116,Paletenstrasse 5,3953,191571411
VS,Varen,6116,Sportplatzstrasse 2,3953,191989788
VS,Varen,6116,Paletenstrasse 21,3953,190198659
VS,Varen,6116,Paletenstrasse 8,3953,101158619
VS,Varen,6116,Dorfstrasse 10,3953,915410
VS,Varen,6116,Paletenstrasse 13,3953,191571472
VS,Varen,6116,Paletenstrasse 8a,3953,101158620
VS,Varen,6116,Leyscherstrasse 21,3953,915414
VS,Varen,6116,Sportplatzstrasse 4,3953,191527711
VS,Riddes,6139,Impasse de la Durand 19,1918,3109854
VS,Riddes,6139,Impasse de la Durand 21,1918,3109837
VS,Riddes,6139,Rue de l'Eterpey 21,1918,190235513
VS,Riddes,6139,Rue de l'Eterpey 6,1918,3109757
VS,Riddes,6139,Impasse de la Durand 4,1918,400071593
VS,Riddes,6139,Rue de l'Eterpey 26,1918,3109882
VS,Riddes,6139,Rue de l'Eterpey 24,1918,3109847
VS,Riddes,6139,Rue de la Biole 62,1918,3109891
VS,Riddes,6139,Rue de la Biole 64,1918,3109890
VS,Riddes,6139,Impasse des Crus 44,1918,190368859
VS,Gampel-Bratsch,6118,Bratschweg 2,3945,3108572
VS,Gampel-Bratsch,6118,Bratschweg 8,3945,912482
VS,Gampel-Bratsch,6118,Bratschweg 12,3945,912487
VS,Gampel-Bratsch,6118,Milacherstrasse 10,3945,912997
VS,Gampel-Bratsch,6118,Dorfgasse 17,3945,192018844
VS,Gampel-Bratsch,6118,Dorfgasse 18,3945,912477
VS,Gampel-Bratsch,6118,Bratschweg 2a,3945,912478
VS,Gampel-Bratsch,6118,Bienenstrasse 21,3945,912494
VS,Gampel-Bratsch,6118,Dorfgasse 23,3945,3108541
VS,Gampel-Bratsch,6118,Dorfgasse 19,3945,3108543
VS,Trient,6142,Griba 2,1929,500009284
VS,Trient,6142,Friteley 1,1929,500009280
VS,Trient,6142,Betty 16,1929,923070
VS,Trient,6142,Bierle 1,1929,923077
VS,Trient,6142,Betty 1,1929,923074
VS,Trient,6142,Trouléro 1,1929,923126
VS,Trient,6142,Le Plan 3,1929,923099
VS,Trient,6142,Les Larzes 1,1929,923082
VS,Trient,6142,Litroz 7,1929,500009299
VS,Trient,6142,Grange Neuve 1,1929,923089
VS,Salgesch,6113,Bauwerigstrasse 4,3970,914845
VS,Salgesch,6113,Engelgasse 6,3970,914836
VS,Salgesch,6113,Engelgasse 5,3970,914835
VS,Salgesch,6113,Höllenweingasse 7,3970,914839
VS,Salgesch,6113,Unterdorfstrasse 7,3970,914832
VS,Salgesch,6113,Höllenweingasse 5,3970,914840
VS,Salgesch,6113,Unterdorfstrasse 4,3970,914910
VS,Salgesch,6113,Unterdorfstrasse 5,3970,914833
VS,Salgesch,6113,Kirchplatz 2,3970,914884
VS,Salgesch,6113,Engelgasse 2,3970,191143912
VS,Vex,6089,Route d'Hérémence 64,1981,190407129
VS,Vex,6089,Chemin de la Pindoua 8,1981,3108389
VS,Vex,6089,Route d'Hérémence 62,1981,911800
VS,Vex,6089,Chemin de la Pindoua 5,1981,911803
VS,Vex,6089,Chemin de la Pindoua 12,1981,911802
VS,Vex,6089,Chemin de la Pindoua 3,1981,3108255
VS,Vex,6089,Route de l'Argilly 52,1981,190210683
VS,Vex,6089,Le Champ du Clos 3,1981,911491
VS,Vex,6089,Route de l'Argilly 10,1981,190181801
VS,Vex,6089,Route de l'Argilly 2,1981,191061711
VS,Ayent,6082,Route d'Anzère 35,1972,909232
VS,Ayent,6082,Rue des Fontaines 10,1972,909236
VS,Ayent,6082,Route d'Anzère 27,1972,909227
VS,Ayent,6082,Rue des Luis 5,1972,909337
VS,Ayent,6082,Rue des Luis 10,1972,909330
VS,Ayent,6082,Rue des Luis 9,1972,909336
VS,Ayent,6082,Rue des Luis 8,1972,909332
VS,Ayent,6082,Rue du Mentahr 6,1972,3129685
VS,Ayent,6082,Rue des Luis 6,1972,909333
VS,Ayent,6082,Rue des Audannes 1,1972,909334
VD,Veytaux,5891,Route du Terravet 7,1820,841609
VD,Veytaux,5891,En Liboson 2,1820,841585
VD,Veytaux,5891,En Liboson 1,1820,841598
VD,Veytaux,5891,Chemin de Liboson 5,1820,841548
VD,Veytaux,5891,Route de Sonchaux 37,1820,841577
VD,Veytaux,5891,Rue du They 39,1820,841578
VD,Veytaux,5891,Avenue des Falquières 19,1820,841521
VD,Veytaux,5891,Rue de l'Ancien-Collège 4,1820,841538
VD,Veytaux,5891,En Combarrosse 1,1820,841591
VD,Veytaux,5891,En Combarrosse 2,1820,841613
VS,Evolène,6083,Route du Vouartsé 6,1984,400017992
VS,Evolène,6083,Route du Vouartsé 2,1984,910270
VS,Evolène,6083,Chemin des Flanmayens 101,1983,191251740
VS,Evolène,6083,Chemin des Flanmayens 109,1983,191251747
VS,Evolène,6083,Chemin des Flanmayens 92,1983,191251735
VS,Evolène,6083,Chemin des Flanmayens 115,1983,191251746
VS,Evolène,6083,Chemin des Flanmayens 86,1983,191251731
VS,Evolène,6083,Route de Chemeuille 39,1983,191251684
VS,Evolène,6083,Chemin des Flanmayens 97,1983,191589257
VS,Evolène,6083,Chemin des Flanmayens 113,1983,191251745
VS,Leuk,6110,Feithierenstrasse 263,3952,913694
VS,Leuk,6110,Feithierenstrasse 269,3952,190154847
VS,Leuk,6110,Feithierenstrasse 257,3952,913696
VS,Leuk,6110,Feithierenstrasse 268,3952,3165254
VS,Leuk,6110,Feithierenstrasse 248,3952,913698
VS,Leuk,6110,Feithierenstrasse 261,3952,913695
VS,Leuk,6110,Feithierenstrasse 264,3952,3165181
VS,Leuk,6110,Feithierenstrasse 234,3952,913702
VS,Leuk,6110,Grechtenweg 10,3952,913705
VS,Leuk,6110,Umfahrungsstrasse 15,3953,190828689
VS,Inden,6109,Oberdorfstrasse 22,3953,190966029
VS,Inden,6109,Alte Bahnstrasse 12,3953,913287
VS,Inden,6109,Zabonetstrasse 1,3953,913292
VS,Inden,6109,Oberdorfstrasse 18,3953,90004853
VS,Inden,6109,Oberdorfstrasse 26,3953,3184239
VS,Inden,6109,Tschareiestrasse 10,3953,913344
VS,Inden,6109,Hauptstrasse 43,3953,913308
VS,Inden,6109,Hauptstrasse 16,3953,9018396
VS,Inden,6109,Tscholistrasse 15,3953,913304
VS,Inden,6109,Rumelingstrasse 24,3953,913338
VS,Martigny-Combe,6137,Chez Blondey 7,1928,920497
VS,Martigny-Combe,6137,Chez Blondey 18,1928,920504
VS,Martigny-Combe,6137,Chez Blondey 9,1928,920496
VS,Martigny-Combe,6137,Sur le Mont 7,1928,920503
VS,Martigny-Combe,6137,Chez Dorin 40,1928,920491
VS,Martigny-Combe,6137,Chez Blondey 10,1928,920501
VS,Martigny-Combe,6137,Sur le Mont 1,1928,920530
VS,Martigny-Combe,6137,Chez Dorin 10,1928,191729015
VS,Martigny-Combe,6137,Chez Blondey 30,1928,9038526
VS,Martigny-Combe,6137,Sur le Mont 17,1928,191323250
VS,Saint-Martin (VS),6087,Sentier de Vendes 48,1982,191451491
VS,Saint-Martin (VS),6087,Route de Blatter 20,1969,191446453
VS,Saint-Martin (VS),6087,Chemin de Planaroua 8,1969,3107959
VS,Saint-Martin (VS),6087,Rue de la Proveric 19,1969,191695215
VS,Saint-Martin (VS),6087,Rue de la Proveric 40,1969,191435914
VS,Saint-Martin (VS),6087,Route de Blatter 30,1969,191446014
VS,Saint-Martin (VS),6087,Route de Blatter 18,1969,191436092
VS,Saint-Martin (VS),6087,Route de Blatter 22,1969,191447496
VS,Saint-Martin (VS),6087,Route de Blatter 24,1969,190058480
VS,Saint-Martin (VS),6087,Rue de la Proveric 18,1969,911217
VS,Bellwald,6052,Forststrasse 150,3997,905483
VS,Bellwald,6052,Forststrasse 152,3997,905485
VS,Bellwald,6052,Forststrasse 148,3997,905482
VS,Bellwald,6052,Forststrasse 154,3997,905484
VS,Bellwald,6052,Forststrasse 185,3997,500004395
VS,Bellwald,6052,Forststrasse 193,3997,905406
VS,Bellwald,6052,Forststrasse 191,3997,500004394
VS,Bellwald,6052,Forststrasse 183,3997,905407
VS,Bellwald,6052,Forststrasse 124,3997,905694
VS,Bellwald,6052,Forststrasse 142,3997,905386
VS,Ernen,6056,Eggenstrasse 4,3995,500004940
VS,Ernen,6056,Eggenstrasse 7,3995,500004942
VS,Ernen,6056,Eggenstrasse 10,3995,500004929
VS,Ernen,6056,Ritiweg 4,3995,500004861
VS,Ernen,6056,Eggenstrasse 9,3995,500004943
VS,Ernen,6056,Eggenstrasse 5,3995,500004941
VS,Ernen,6056,Ritiweg 2,3995,500004860
VS,Ernen,6056,Eggenstrasse 3,3995,500004937
VS,Ernen,6056,Eggenstrasse 23,3995,500004935
VS,Ernen,6056,Eggenstrasse 13,3995,500004931
VS,Saillon,6140,Sentier des Anémones 1,1913,9038598
VS,Saillon,6140,Poya Derrey 25,1913,921926
VS,Saillon,6140,Sentier des Anémones 5,1913,921927
VS,Saillon,6140,Ruelle des Champs 6,1913,921925
VS,Saillon,6140,Ruelle des Champs 3,1913,921924
VS,Saillon,6140,Chemin des Amandiers 34,1913,921633
VS,Saillon,6140,Rue des Troeys 86,1913,11515068
VS,Saillon,6140,Chemin des Amandiers 38,1913,921631
VS,Saillon,6140,Chemin des Amandiers 32,1913,921636
VS,Saillon,6140,Chemin des Amandiers 26,1913,921640
VS,Mont-Noble,6090,Route du Mayen des Praz 27,1968,191350613
VS,Mont-Noble,6090,Route du Mayen des Praz 24,1968,191350630
VS,Mont-Noble,6090,Route du Mayen des Praz 23,1968,191350615
VS,Mont-Noble,6090,Route du Mayen des Praz 25,1968,191350614
VS,Mont-Noble,6090,Route du Mayen des Praz 15,1968,3157094
VS,Mont-Noble,6090,Route de Pra Ô Chéin 2,1968,191350651
VS,Mont-Noble,6090,Route de Pra Ô Chéin 1,1968,190071735
VS,Mont-Noble,6090,Route de Pra Ô Chéin 4,1968,191350650
VS,Mont-Noble,6090,Le Leigier 5,1973,910938
VS,Mont-Noble,6090,La Barma 1,1973,190149893
VS,Turtmann-Unterems,6119,Ifelstrasse 5,3943,3108691
VS,Turtmann-Unterems,6119,Ifelstrasse 3,3943,3108690
VS,Turtmann-Unterems,6119,Ifelstrasse 4,3943,3108688
VS,Turtmann-Unterems,6119,Schmiedenstrasse 39,3948,915316
VS,Turtmann-Unterems,6119,Hofstattstrasse 62,3948,915310
VS,Turtmann-Unterems,6119,Dachspfad 1,3948,915307
VS,Turtmann-Unterems,6119,Schmiedenstrasse 50,3948,3108714
VS,Turtmann-Unterems,6119,Schmiedenstrasse 66,3948,915317
VS,Turtmann-Unterems,6119,Hofstattstrasse 52,3948,915308
VS,Turtmann-Unterems,6119,Turtmanntalstrasse 133,3946,191735814
VS,Lax,6061,Brunnen 47,3994,3164909
VS,Lax,6061,Brunnen 61,3994,907084
VS,Lax,6061,Brunnen 32,3994,907059
VS,Lax,6061,Brunnen 51,3994,907055
VS,Lax,6061,Brunnen 65,3994,907050
VS,Lax,6061,Brunnen 57,3994,907057
VS,Lax,6061,Brunnen 58,3994,907060
VS,Lax,6061,Brunnen 53,3994,907056
VS,Lax,6061,Brunnen 34,3994,907051
VS,Lax,6061,Brunnen 60,3994,907052
VS,Binn,6054,Heiligkreuz 1,3996,3164835
VS,Binn,6054,Lengtalstrasse 25,3996,500005336
VS,Binn,6054,Lengtalstrasse 31,3996,500005337
VS,Binn,6054,Heiligkreuz 23,3996,500005328
VS,Binn,6054,Heiligkreuz 5,3996,3164837
VS,Binn,6054,Lengtalstrasse 23,3996,3164863
VS,Binn,6054,Heiligkreuz 3,3996,3164834
VS,Binn,6054,Leeweg 4,3996,3164848
VS,Binn,6054,Leeweg 10,3996,3164847
VS,Binn,6054,Leeweg 14,3996,500005330
VS,Fiesch,6057,Birchiweg 59,3984,906444
VS,Fiesch,6057,Stirnigstrasse 107,3984,191745478
VS,Fiesch,6057,Stirnigstrasse 121,3984,500005318
VS,Fiesch,6057,Stirnigstrasse 131,3984,191745480
VS,Fiesch,6057,Furkastrasse 12,3984,906526
VS,Fiesch,6057,Fiescheralp 75,3984,906678
VS,Fiesch,6057,Fiescheralp 79,3984,906679
VS,Fiesch,6057,Fiescheralp 57,3984,906674
VS,Fiesch,6057,Fiescheralp 29a,3984,190624313
VS,Fiesch,6057,Fiescheralp 19,3984,906685
VS,Hérémence,6084,Route d'Orchère 34,1987,400014306
VS,Hérémence,6084,Chemin du Sé 1,1987,400014305
VS,Hérémence,6084,Route d'Orchère 28,1987,400014319
VS,Hérémence,6084,Route d'Orchère 30,1987,400014314
VS,Hérémence,6084,Chemin de Grangiet 2,1987,400013346
VS,Hérémence,6084,Chemin la Planie 3,1987,400013466
VS,Hérémence,6084,Chemin du Clou 5,1987,400013561
VS,Hérémence,6084,Chemin du Grand Bisse 4,1987,400013539
VS,Hérémence,6084,Chemin du Grand Bisse 4a,1987,191649037
VS,Hérémence,6084,Chemin du Grand Bisse 9,1987,191045750
VS,Sembrancher,6035,Le Chesal 14,1933,191632358
VS,Sembrancher,6035,Route de Chamoille 15,1933,904645
VS,Sembrancher,6035,Route de Chamoille 23,1933,904650
VS,Sembrancher,6035,Route de Chamoille 21,1933,904649
VS,Sembrancher,6035,Route de Chamoille 24,1933,191594705
VS,Sembrancher,6035,Rue de la Fontaine 18,1933,191674091
VS,Sembrancher,6035,Route du Grandchamp 6,1933,190071857
VS,Sembrancher,6035,Route de Chamoille 29,1933,904664
VS,Sembrancher,6035,Route de Chamoille 17,1933,3107307
VS,Sembrancher,6035,Route de la Combe 3,1933,190184015
VS,Goms,6077,Berbelstrasse 39,3985,191628596
VS,Goms,6077,Berbelstrasse 23,3985,191628605
VS,Goms,6077,Waldweg 236,3985,191628593
VS,Goms,6077,Berbelstrasse 11,3985,191628603
VS,Goms,6077,Berbelstrasse 15,3985,191628601
VS,Goms,6077,Berbelstrasse 47.1,3985,191628595
VS,Goms,6077,Waldweg 233,3985,191628592
VS,Goms,6077,Berbelstrasse 47,3985,191628594
VS,Goms,6077,Berbelstrasse 41,3985,500004733
VS,Goms,6077,Berbelstrasse 33,3985,191628599
VS,Chamoson,6022,Rue de Latigny 7,1955,895046
VS,Chamoson,6022,Route de Bessoni 8,1955,895032
VS,Chamoson,6022,Route de Vayeplane 14,1955,101486064
VS,Chamoson,6022,Rue de Latigny 2,1955,895063
VS,Chamoson,6022,Rue de Latigny 1,1955,895042
VS,Chamoson,6022,Rue de Latigny 1a,1955,895043
VS,Chamoson,6022,Route de Vayeplane 10c,1955,191853625
VS,Chamoson,6022,Rue de Latigny 5,1955,895045
VS,Chamoson,6022,Chemin des Poiriers 3,1955,895064
VS,Chamoson,6022,Route des Vins 3,1955,894774
VS,Orsières,6034,Les Arlaches 75,1943,191885501
VS,Orsières,6034,Prayon 175,1944,903712
VS,Orsières,6034,Prayon 199,1944,3040552
VS,Orsières,6034,Prayon 171,1944,903713
VS,Orsières,6034,Prayon 86,1944,903707
VS,Orsières,6034,Prayon 169,1944,903717
VS,Orsières,6034,Prayon 11,1944,903730
VS,Orsières,6034,Prayon 9,1944,903731
VS,Orsières,6034,Prayon 48,1944,903722
VS,Orsières,6034,Prayon 64,1944,903720
VS,Nendaz,6024,Chemin de la Tchoueille 32,1993,190065920
VS,Nendaz,6024,Route de Clèbes 90,1993,897247
VS,Nendaz,6024,Route de Verrey 25,1993,190108070
VS,Nendaz,6024,Route de Verrey 33,1993,190003589
VS,Nendaz,6024,Chemin de la Rèêche 8,1993,190162074
VS,Nendaz,6024,Chemin de Champlan 16,1993,190729830
VS,Nendaz,6024,Chemin de la Tchoueille 26,1993,3003215
VS,Nendaz,6024,Chemin de la Rèêche 18,1993,190969429
VS,Nendaz,6024,Chemin de l'Ecole 7,1993,897253
VS,Nendaz,6024,Rue de la Chapelle 22,1993,897244
VS,Leukerbad,6111,Noyerstrasse 91,3954,914235
VS,Leukerbad,6111,Noyerstrasse 42,3954,914233
VS,Leukerbad,6111,Noyerstrasse 65,3954,190183911
VS,Leukerbad,6111,Noyerstrasse 45,3954,3165277
VS,Leukerbad,6111,Kirchstrasse 61,3954,3165307
VS,Leukerbad,6111,Kirchstrasse 83,3954,914479
VS,Leukerbad,6111,Kirchstrasse 71,3954,914476
VS,Leukerbad,6111,Kirchstrasse 63,3954,3165310
VS,Leukerbad,6111,Lärchmattenstrasse 38,3954,914395
VS,Leukerbad,6111,Turmstrasse 6,3954,190140713
VS,Conthey,6023,Rue des Fougères 16a,1964,895392
VS,Conthey,6023,Avenue de la Gare 1,1964,895390
VS,Conthey,6023,Chemin des Chevaux 1a,1964,191444412
VS,Conthey,6023,Chemin des Chevaux 1,1964,895427
VS,Conthey,6023,Route de Mombas 42,1976,500005981
VS,Conthey,6023,Route de Mombas 36,1976,500005978
VS,Conthey,6023,Route de Mombas 38,1976,500005979
VS,Conthey,6023,Route de Mombas 31,1976,500005977
VS,Conthey,6023,Route de Mombas 27,1976,500005975
VS,Conthey,6023,Route de Mombas 25,1976,500005974
VS,Termen,6010,Hasel 9,3912,893889
VS,Termen,6010,Hasel 31,3912,893895
VS,Termen,6010,Hasel 6,3912,893905
VS,Termen,6010,Hasel 16,3912,893903
VS,Termen,6010,Hasel 2,3912,893907
VS,Termen,6010,Hasel 15,3912,893909
VS,Termen,6010,Hasel 12,3912,893900
VS,Termen,6010,Hasel 4,3912,893906
VS,Termen,6010,Hasel 25,3912,3164779
VS,Termen,6010,Hasel 21,3912,893892
VS,Eggerberg,6004,Findnerstrasse 142,3939,190044466
VS,Eggerberg,6004,Findnerstrasse 159,3939,191009910
VS,Eggerberg,6004,Findnerstrasse 147,3939,190571716
VS,Eggerberg,6004,Findnerstrasse 146,3939,3175259
VS,Eggerberg,6004,Findnerstrasse 162,3939,500009709
VS,Eggerberg,6004,Findnerstrasse 71,3939,190001063
VS,Eggerberg,6004,Wierweg 12,3939,891542
VS,Eggerberg,6004,Wier 1,3939,191009871
VS,Eggerberg,6004,Wierweg 7,3939,190910330
VS,Eggerberg,6004,Findnerstrasse 86,3939,891540
VS,Ardon,6021,Rue des Battindeys 20,1957,894587
VS,Ardon,6021,Rue de la Sapenne 11,1957,894647
VS,Ardon,6021,Rue des Battindeys 11,1957,191964000
VS,Ardon,6021,Rue des Esserts 13,1957,3128814
VS,Ardon,6021,Rue des Battindeys 16,1957,190004252
VS,Ardon,6021,Rue de la Sapenne 10,1957,191971949
VS,Ardon,6021,Rue de la Sapenne 14,1957,894638
VS,Ardon,6021,Rue des Esserts 7,1957,191643693
VS,Ardon,6021,Rue des Battindeys 25,1957,3128807
VS,Ardon,6021,Rue de la Meunière 12,1957,3128798
VS,Fieschertal,6058,Lussstrasse 55,3984,191973755
VS,Fieschertal,6058,Lussstrasse 58,3984,190001226
VS,Fieschertal,6058,Lussstrasse 57,3984,191651772
VS,Fieschertal,6058,Lussstrasse 56,3984,191736935
VS,Fieschertal,6058,Lussstrasse 52,3984,500006459
VS,Fieschertal,6058,Lussstrasse 60,3984,190001242
VS,Fieschertal,6058,Lussstrasse 53a,3984,191990654
VS,Fieschertal,6058,Lussstrasse 47,3984,101156107
VS,Fieschertal,6058,Zer Fliestrasse 13,3984,906739
VS,Fieschertal,6058,Lussstrasse 44,3984,191990951
VS,Brig-Glis,6002,Grundweg 41,3900,190639269
VS,Brig-Glis,6002,Bielastrasse 69,3900,3128487
VS,Brig-Glis,6002,Bielastrasse 67,3900,890407
VS,Brig-Glis,6002,Obere Bielastrasse 25,3900,890413
VS,Brig-Glis,6002,Bielastrasse 63,3900,890405
VS,Brig-Glis,6002,Bielastrasse 84,3900,90004772
VS,Brig-Glis,6002,Obere Bielastrasse 13,3900,160015071
VS,Brig-Glis,6002,Bielastrasse 61,3900,890402
VS,Brig-Glis,6002,Bielastrasse 87,3900,190084719
VS,Brig-Glis,6002,Bielastrasse 57,3900,190525528
VS,Vétroz,6025,Route du Rhône 11,1963,3106674
VS,Vétroz,6025,Avenue de Derborence 49a,1963,191690058
VS,Vétroz,6025,Avenue de Derborence 33,1963,899633
VS,Vétroz,6025,Rue des Semailles 5,1963,191547451
VS,Vétroz,6025,Avenue de Derborence 45,1963,899637
VS,Vétroz,6025,Rue des Semailles 1,1963,191300077
VS,Vétroz,6025,Rue des Semailles 9,1963,899567
